,positive,negative,compound,actual_returns,target_return,Close
2022-06-04 18:29:00+00:00,39,16,0.38016744186046514,4.943810605184673e-05,-0.0001432518121977644,29749.841796875
2022-06-04 18:30:00+00:00,1,0,0.25,-0.0001432518121977644,-0.00017899192875092673,29745.580078125
2022-06-04 18:31:00+00:00,56,24,0.40396923076923075,-0.00017899192875092673,-7.190897781284011e-05,29740.255859375
2022-06-04 18:33:00+00:00,56,24,0.23170000000000002,-7.190897781284011e-05,4.222717273250076e-05,29739.236328125
2022-06-04 18:35:00+00:00,53,24,0.32852539682539683,4.222717273250076e-05,0.0006183029491415581,29741.806640625
2022-06-04 18:37:00+00:00,63,22,0.38079722222222223,0.0006183029491415581,6.829810568209638e-05,29765.263671875
2022-06-04 18:39:00+00:00,58,21,0.35085,6.829810568209638e-05,0.00013245385026428025,29771.572265625
2022-06-04 18:40:00+00:00,7,3,0.3585888888888889,0.00013245385026428025,-4.499817121139671e-05,29775.515625
2022-06-04 18:41:00+00:00,33,14,0.4044,-4.499817121139671e-05,-6.697551057843754e-05,29774.17578125
2022-06-04 18:42:00+00:00,38,13,0.3884761904761905,-6.697551057843754e-05,0.00014229149130340346,29772.181640625
2022-06-04 18:43:00+00:00,18,2,0.6391111111111111,0.00014229149130340346,6.021438683068148e-05,29776.41796875
2022-06-04 18:44:00+00:00,60,11,0.5246363636363636,6.021438683068148e-05,-4.099412255786916e-05,29778.2109375
2022-06-04 18:46:00+00:00,78,29,0.41337126436781607,-4.099412255786916e-05,-8.834411258307195e-05,29776.294921875
2022-06-04 18:48:00+00:00,75,21,0.49895625,-8.834411258307195e-05,-0.00015074839888862268,29777.048828125
2022-06-04 18:50:00+00:00,71,21,0.4754696202531646,-0.00015074839888862268,4.4612186264725295e-05,29768.837890625
2022-06-04 18:52:00+00:00,59,32,0.27002533333333334,4.4612186264725295e-05,2.644093760473254e-05,29771.78125
2022-06-04 18:54:00+00:00,48,18,0.38181698113207546,2.644093760473254e-05,-6.541170666163332e-05,29769.375
2022-06-04 18:55:00+00:00,17,7,0.2748047619047619,-6.541170666163332e-05,6.91559166068334e-05,29767.427734375
2022-06-04 18:56:00+00:00,26,15,0.339253125,6.91559166068334e-05,2.106026009607298e-05,29769.486328125
2022-06-04 18:57:00+00:00,40,9,0.46226279069767445,2.106026009607298e-05,2.8861437288973946e-06,29770.11328125
2022-06-04 18:59:00+00:00,71,18,0.4211050632911392,2.8861437288973946e-06,-0.0001833486375326654,29775.9765625
2022-06-04 19:01:00+00:00,56,31,0.29373939393939397,-0.0001833486375326654,-2.5264013866488355e-05,29768.333984375
2022-06-04 19:03:00+00:00,79,19,0.41904352941176476,-2.5264013866488355e-05,0.00015803957421200998,29763.05078125
2022-06-04 19:05:00+00:00,57,24,0.41501492537313434,0.00015803957421200998,1.5223749416648502e-05,29763.86328125
2022-06-04 19:07:00+00:00,46,15,0.4349351851851852,1.5223749416648502e-05,3.937116635577276e-05,29764.802734375
2022-06-04 19:08:00+00:00,12,12,0.11881176470588235,3.937116635577276e-05,-6.253207393425164e-05,29765.974609375
2022-06-04 19:09:00+00:00,21,6,0.46318750000000003,-6.253207393425164e-05,-0.0004250872058725319,29764.11328125
2022-06-04 19:10:00+00:00,45,21,0.29197115384615385,-0.0004250872058725319,-0.0003671038213196587,29751.4609375
2022-06-04 19:11:00+00:00,3,2,-0.022999999999999965,-0.0003671038213196587,-6.009001286910731e-05,29740.5390625
2022-06-04 19:12:00+00:00,60,18,0.41877971014492754,-6.009001286910731e-05,1.583324453147128e-05,29738.751953125
2022-06-04 19:14:00+00:00,67,25,0.3703730769230769,1.583324453147128e-05,-0.00019216175802316826,29729.255859375
2022-06-04 19:16:00+00:00,67,19,0.4181561643835617,-0.00019216175802316826,-3.0226021647816737e-06,29723.87890625
2022-06-04 19:18:00+00:00,53,21,0.3957322580645161,-3.0226021647816737e-06,-9.277775751825867e-05,29723.884765625
2022-06-04 19:20:00+00:00,64,19,0.37505942028985506,-9.277775751825867e-05,-0.0001355653492338682,29722.173828125
2022-06-04 19:21:00+00:00,10,3,0.4886181818181818,-0.0001355653492338682,-6.407859255808113e-05,29718.14453125
2022-06-04 19:22:00+00:00,37,12,0.4815525,-6.407859255808113e-05,-4.666534995867444e-06,29716.240234375
2022-06-04 19:23:00+00:00,24,9,0.4028846153846154,-4.666534995867444e-06,2.0506559338384633e-05,29716.1015625
2022-06-04 19:24:00+00:00,9,4,0.5279666666666666,2.0506559338384633e-05,-1.7942871474607713e-05,29716.7109375
2022-06-04 19:25:00+00:00,52,27,0.3081507936507936,-1.7942871474607713e-05,-1.3408100582812388e-05,29716.177734375
2022-06-04 19:26:00+00:00,2,0,0.742,-1.3408100582812388e-05,-8.7613910407347e-05,29715.779296875
2022-06-04 19:27:00+00:00,60,27,0.288836231884058,-8.7613910407347e-05,-2.5638581463427457e-06,29713.17578125
2022-06-04 19:29:00+00:00,64,27,0.33803013698630135,-2.5638581463427457e-06,-5.456451208307733e-06,29709.787109375
2022-06-04 19:31:00+00:00,65,25,0.3835527027027027,-5.456451208307733e-06,-2.3405772665685554e-05,29709.509765625
2022-06-04 19:33:00+00:00,63,36,0.35409444444444443,-2.3405772665685554e-05,2.76141983523992e-06,29706.185546875
2022-06-04 19:34:00+00:00,5,0,0.5435,2.76141983523992e-06,2.958655939133692e-06,29706.267578125
2022-06-04 19:35:00+00:00,41,25,0.32426530612244897,2.958655939133692e-06,-1.4004263344857826e-05,29706.35546875
2022-06-04 19:36:00+00:00,20,16,0.3705,-1.4004263344857826e-05,-5.891077785169507e-05,29705.939453125
2022-06-04 19:37:00+00:00,34,14,0.4669885714285714,-5.891077785169507e-05,-7.745645622247999e-05,29704.189453125
2022-06-04 19:38:00+00:00,41,21,0.39267500000000005,-7.745645622247999e-05,-6.194366191070166e-05,29701.888671875
2022-06-04 19:39:00+00:00,1,1,-0.06615000000000004,-6.194366191070166e-05,-0.00025850914991520924,29700.048828125
2022-06-04 19:40:00+00:00,66,30,0.44537142857142853,-0.00025850914991520924,-3.059934241023132e-05,29692.37109375
2022-06-04 19:42:00+00:00,65,32,0.3259217948717949,-3.059934241023132e-05,-7.387989972873488e-05,29679.5703125
2022-06-04 19:44:00+00:00,58,32,0.3894202898550725,-7.387989972873488e-05,-9.423396773011739e-05,29659.546875
2022-06-04 19:46:00+00:00,68,36,0.3836381578947369,-9.423396773011739e-05,0.00010912151843411877,29656.59375
2022-06-04 19:48:00+00:00,48,17,0.46261176470588233,0.00010912151843411877,0.0001278103544561926,29661.255859375
2022-06-04 19:49:00+00:00,21,12,0.3764304347826087,0.0001278103544561926,-9.51377436513301e-05,29665.046875
2022-06-04 19:50:00+00:00,22,6,0.5173739130434782,-9.51377436513301e-05,-5.8141605955408515e-05,29662.224609375
2022-06-04 19:51:00+00:00,46,27,0.28844807692307695,-5.8141605955408515e-05,2.9171267342142926e-05,29660.5
2022-06-04 19:52:00+00:00,3,0,0.7141333333333333,2.9171267342142926e-05,-7.90169293107823e-06,29661.365234375
2022-06-04 19:53:00+00:00,74,33,0.4153382716049383,-7.90169293107823e-06,5.010594345367103e-05,29661.130859375
2022-06-04 19:55:00+00:00,71,30,0.46996153846153843,5.010594345367103e-05,-7.591180746602255e-05,29665.1953125
2022-06-04 19:57:00+00:00,73,39,0.35067325581395353,-7.591180746602255e-05,1.3169424040171407e-07,29663.134765625
2022-06-04 19:59:00+00:00,64,43,0.2842452380952381,1.3169424040171407e-07,-0.00026095026457839676,29661.513671875
2022-06-04 20:01:00+00:00,59,34,0.3710617647058823,-0.00026095026457839676,-0.00011493239176152414,29653.982421875
2022-06-04 20:02:00+00:00,12,7,0.38432666666666665,-0.00011493239176152414,9.156125375442414e-06,29650.57421875
2022-06-04 20:03:00+00:00,34,14,0.37244324324324324,9.156125375442414e-06,0.0002920052672927831,29650.845703125
2022-06-04 20:04:00+00:00,45,25,0.38365000000000005,0.0002920052672927831,0.00022080032578086772,29659.50390625
2022-06-04 20:05:00+00:00,12,2,0.5176153846153846,0.00022080032578086772,-1.3167407322378644e-05,29666.052734375
2022-06-04 20:06:00+00:00,59,25,0.39828676470588237,-1.3167407322378644e-05,0.0002636835539329141,29665.662109375
2022-06-04 20:08:00+00:00,65,28,0.37812597402597403,0.0002636835539329141,0.00012819590650980928,29680.583984375
2022-06-04 20:10:00+00:00,69,26,0.4427626666666667,0.00012819590650980928,6.119514110558555e-06,29682.501953125
2022-06-04 20:12:00+00:00,72,17,0.43321645569620254,6.119514110558555e-06,-5.533874815200068e-05,29682.37890625
2022-06-04 20:14:00+00:00,63,19,0.5075746268656717,-5.533874815200068e-05,-0.00043075801763658994,29680.599609375
2022-06-04 20:15:00+00:00,7,3,0.3417,-0.00043075801763658994,-0.0008205440963122701,29667.814453125
2022-06-04 20:16:00+00:00,30,11,0.35409999999999997,-0.0008205440963122701,0.00025518108863686884,29643.470703125
2022-06-04 20:17:00+00:00,36,15,0.37086842105263157,0.00025518108863686884,0.0002162524627289386,29651.03515625
2022-06-04 20:18:00+00:00,26,9,0.42185666666666666,0.0002162524627289386,0.0008567225256250754,29657.447265625
2022-06-04 20:19:00+00:00,45,13,0.49361875,0.0008567225256250754,-1.4012234193505613e-05,29682.85546875
2022-06-04 20:21:00+00:00,68,19,0.443608,-1.4012234193505613e-05,2.367614350351488e-06,29689.041015625
2022-06-04 20:23:00+00:00,64,21,0.41330416666666664,2.367614350351488e-06,-0.00014159550445780322,29697.685546875
2022-06-04 20:25:00+00:00,60,24,0.39613283582089553,-0.00014159550445780322,-1.2234047591208608e-05,29693.6171875
2022-06-04 20:27:00+00:00,60,18,0.3566275362318841,-1.2234047591208608e-05,2.9586549665339135e-05,29693.91796875
2022-06-04 20:29:00+00:00,30,11,0.381025,2.9586549665339135e-05,5.654151093548165e-06,29707.15625
2022-06-04 20:30:00+00:00,28,14,0.3111272727272727,5.654151093548165e-06,-1.4200967756505811e-05,29707.32421875
2022-06-04 20:32:00+00:00,83,15,0.5626306818181818,-1.4200967756505811e-05,0.00012708731713950705,29707.060546875
2022-06-04 20:33:00+00:00,18,5,0.44443157894736846,0.00012708731713950705,0.00014436020948793704,29710.8359375
2022-06-04 20:34:00+00:00,43,20,0.3079943396226415,0.00014436020948793704,1.4457082343932726e-05,29715.125
2022-06-04 20:36:00+00:00,60,26,0.2809357142857143,1.4457082343932726e-05,2.6416301460274738e-05,29722.021484375
2022-06-04 20:38:00+00:00,68,21,0.4288746666666666,2.6416301460274738e-05,-0.000272622599841843,29723.19921875
2022-06-04 20:40:00+00:00,60,28,0.2773853333333334,-0.000272622599841843,6.908204942712715e-05,29716.1953125
2022-06-04 20:42:00+00:00,50,23,0.311668253968254,6.908204942712715e-05,2.826187373239364e-06,29716.4921875
2022-06-04 20:43:00+00:00,13,3,0.41193125,2.826187373239364e-06,-3.0825072838247536e-05,29716.576171875
2022-06-04 20:44:00+00:00,19,14,0.14801923076923076,-3.0825072838247536e-05,4.370854014923431e-05,29715.66015625
2022-06-04 20:45:00+00:00,37,18,0.3301822222222222,4.370854014923431e-05,0.00013966404258192178,29716.958984375
2022-06-04 20:46:00+00:00,20,9,0.3058826086956522,0.00013966404258192178,3.8771895606526385e-05,29721.109375
2022-06-04 20:47:00+00:00,42,18,0.2660942307692308,3.8771895606526385e-05,-5.3487999073786874e-05,29722.26171875
2022-06-04 20:49:00+00:00,68,29,0.316226582278481,-5.3487999073786874e-05,-3.489430704961549e-05,29721.783203125
2022-06-04 20:51:00+00:00,62,32,0.22090384615384615,-3.489430704961549e-05,-1.2950793623955903e-05,29720.412109375
2022-06-04 20:53:00+00:00,69,25,0.33813552631578947,-1.2950793623955903e-05,-3.0964567987790126e-05,29709.42578125
2022-06-04 20:55:00+00:00,55,29,0.2893585714285714,-3.0964567987790126e-05,0.0002833575808967037,29707.935546875
2022-06-04 20:56:00+00:00,5,4,-0.08273333333333334,0.0002833575808967037,-9.208155783857475e-05,29716.353515625
2022-06-04 20:57:00+00:00,37,17,0.3024869565217391,-9.208155783857475e-05,0.0003295784787225031,29713.6171875
2022-06-04 20:58:00+00:00,32,11,0.3825264705882353,0.0003295784787225031,0.00013246714538817095,29723.41015625
2022-06-04 21:00:00+00:00,62,29,0.33119859154929576,0.00013246714538817095,0.0005657358665895895,29728.2890625
2022-06-04 21:01:00+00:00,9,6,0.1346,0.0005657358665895895,0.00010722614242952844,29745.107421875
2022-06-04 21:02:00+00:00,48,18,0.3207745454545455,0.00010722614242952844,0.0002733048697112217,29748.296875
2022-06-04 21:04:00+00:00,56,19,0.3390796875,0.0002733048697112217,-8.334799032949647e-06,29758.275390625
2022-06-04 21:06:00+00:00,63,29,0.27858734177215194,-8.334799032949647e-06,2.231282248965627e-06,29760.142578125
2022-06-04 21:08:00+00:00,57,32,0.251545205479452,2.231282248965627e-06,-5.335377708315381e-05,29761.541015625
2022-06-04 21:09:00+00:00,5,2,0.3348,-5.335377708315381e-05,5.729438207913162e-05,29759.953125
2022-06-04 21:10:00+00:00,46,20,0.2903636363636364,5.729438207913162e-05,-2.375644680729927e-05,29761.658203125
2022-06-04 21:11:00+00:00,14,8,0.24308947368421055,-2.375644680729927e-05,-2.218196072389933e-05,29760.951171875
2022-06-04 21:12:00+00:00,34,11,0.41273947368421054,-2.218196072389933e-05,-4.974644734567768e-05,29760.291015625
2022-06-04 21:13:00+00:00,35,13,0.323265,-4.974644734567768e-05,2.1133447152044127e-05,29758.810546875
2022-06-04 21:14:00+00:00,1,1,-0.14369999999999997,2.1133447152044127e-05,6.431782772597927e-06,29759.439453125
2022-06-04 21:15:00+00:00,62,27,0.30967466666666665,6.431782772597927e-06,2.2836503757561744e-05,29759.630859375
2022-06-04 21:17:00+00:00,62,29,0.36850270270270274,2.2836503757561744e-05,-3.8257223987536726e-05,29763.8828125
2022-06-04 21:19:00+00:00,67,29,0.39829876543209874,-3.8257223987536726e-05,2.5003232045017754e-05,29762.439453125
2022-06-04 21:21:00+00:00,71,20,0.38531686746987953,2.5003232045017754e-05,5.2042251482919966e-05,29762.521484375
2022-06-04 21:23:00+00:00,52,12,0.4940241379310345,5.2042251482919966e-05,0.0001183850390709118,29762.5234375
2022-06-04 21:24:00+00:00,10,2,0.5510181818181817,0.0001183850390709118,0.0004244034336520208,29766.046875
2022-06-04 21:25:00+00:00,29,10,0.38748529411764704,0.0004244034336520208,1.5216423453034977e-05,29778.6796875
2022-06-04 21:26:00+00:00,41,15,0.3096266666666667,1.5216423453034977e-05,-8.723075538674685e-06,29779.1328125
2022-06-04 21:27:00+00:00,9,4,0.1925111111111111,-8.723075538674685e-06,-2.387388867541862e-05,29778.873046875
2022-06-04 21:28:00+00:00,47,25,0.301755,-2.387388867541862e-05,-6.946403153762493e-05,29778.162109375
2022-06-04 21:30:00+00:00,53,19,0.3328435483870968,-6.946403153762493e-05,-5.9053703765910015e-06,29773.908203125
2022-06-04 21:32:00+00:00,65,18,0.3421,-5.9053703765910015e-06,-9.791077952403526e-05,29766.162109375
2022-06-04 21:34:00+00:00,60,22,0.4004151515151515,-9.791077952403526e-05,4.2657868732920434e-06,29759.513671875
2022-06-04 21:36:00+00:00,62,20,0.38331692307692306,4.2657868732920434e-06,-5.689879142245502e-05,29760.90234375
2022-06-04 21:37:00+00:00,10,5,0.42557272727272727,-5.689879142245502e-05,3.642517432389525e-05,29759.208984375
2022-06-04 21:38:00+00:00,49,14,0.3838,3.642517432389525e-05,5.335601456168959e-05,29760.29296875
2022-06-04 21:39:00+00:00,21,4,0.5437818181818183,5.335601456168959e-05,0.00011405634160155387,29761.880859375
2022-06-04 21:40:00+00:00,24,14,0.2876423076923077,0.00011405634160155387,0.00010282273000461473,29765.275390625
2022-06-04 21:41:00+00:00,43,23,0.24211509433962264,0.00010282273000461473,0.0003668302774311183,29768.3359375
2022-06-04 21:43:00+00:00,69,30,0.2997037037037037,0.0003668302774311183,2.740045702398497e-05,29784.568359375
2022-06-04 21:45:00+00:00,61,27,0.33451159420289855,2.740045702398497e-05,-0.00016347208149103398,29796.16796875
2022-06-04 21:47:00+00:00,68,22,0.3847657894736842,-0.00016347208149103398,-0.00019037717749226246,29804.78515625
2022-06-04 21:49:00+00:00,53,25,0.3230246153846154,-0.00019037717749226246,-0.0004149767338388344,29797.416015625
2022-06-04 21:50:00+00:00,10,3,0.5138333333333334,-0.0004149767338388344,0.00012091846095718672,29785.05078125
2022-06-04 21:51:00+00:00,36,10,0.43733333333333335,0.00012091846095718672,-0.00017833972274727827,29788.65234375
2022-06-04 21:52:00+00:00,29,11,0.2053638888888889,-0.00017833972274727827,6.282350333486342e-05,29783.33984375
2022-06-04 21:53:00+00:00,22,4,0.415812,6.282350333486342e-05,7.127855765243218e-05,29785.2109375
2022-06-04 21:54:00+00:00,52,13,0.4414381818181818,7.127855765243218e-05,5.165004524942951e-05,29787.333984375
2022-06-04 21:56:00+00:00,68,27,0.3401961538461538,5.165004524942951e-05,-7.124504217748129e-05,29799.431640625
2022-06-04 21:58:00+00:00,68,21,0.3990911392405064,-7.124504217748129e-05,0.0003903161737977001,29797.099609375
2022-06-04 22:00:00+00:00,68,22,0.35641645569620256,0.0003903161737977001,-0.00011405777831818842,29810.189453125
2022-06-04 22:02:00+00:00,67,20,0.34364736842105265,-0.00011405777831818842,0.00020443685602300476,29826.599609375
2022-06-04 22:03:00+00:00,4,0,0.5152,0.00020443685602300476,0.0002597820750498414,29832.697265625
2022-06-04 22:04:00+00:00,45,14,0.3727627450980392,0.0002597820750498414,0.00019105517501971647,29840.447265625
2022-06-04 22:05:00+00:00,30,8,0.469065625,0.00019105517501971647,1.8061375695710424e-05,29846.1484375
2022-06-04 22:06:00+00:00,21,10,0.2645,1.8061375695710424e-05,0.0002282497848380416,29846.6875
2022-06-04 22:07:00+00:00,40,11,0.38154,0.0002282497848380416,0.0005726532274272778,29853.5
2022-06-04 22:08:00+00:00,1,0,0.3612,0.0005726532274272778,0.00010174094049553162,29870.595703125
2022-06-04 22:09:00+00:00,62,28,0.31320000000000003,0.00010174094049553162,1.7117882954220676e-05,29873.634765625
2022-06-04 22:11:00+00:00,72,22,0.3535443037974684,1.7117882954220676e-05,0.0006824722545990536,29894.322265625
2022-06-04 22:13:00+00:00,62,27,0.29143561643835614,0.0006824722545990536,-0.0002495142206788703,29918.025390625
2022-06-04 22:15:00+00:00,55,38,0.19394545454545453,-0.0002495142206788703,9.341199959700397e-05,29917.869140625
2022-06-04 22:17:00+00:00,48,17,0.37324827586206893,9.341199959700397e-05,0.00024718253036315474,29923.16796875
2022-06-04 22:18:00+00:00,13,16,0.06755000000000001,0.00024718253036315474,-0.00015922269048629367,29930.564453125
2022-06-04 22:19:00+00:00,22,7,0.35681111111111113,-0.00015922269048629367,3.550448247358062e-05,29925.798828125
2022-06-04 22:20:00+00:00,38,17,0.2939895833333333,3.550448247358062e-05,-5.00569324185518e-05,29926.861328125
2022-06-04 22:21:00+00:00,11,7,0.23297333333333334,-5.00569324185518e-05,6.454861071669704e-05,29925.36328125
2022-06-04 22:22:00+00:00,47,25,0.23880714285714286,6.454861071669704e-05,-0.00022654136729560737,29927.294921875
2022-06-04 22:24:00+00:00,59,34,0.24469999999999997,-0.00022654136729560737,-6.494027030434779e-05,29918.42578125
2022-06-04 22:26:00+00:00,62,36,0.2815371794871795,-6.494027030434779e-05,-0.00024109297048036105,29893.318359375
2022-06-04 22:28:00+00:00,55,28,0.25855285714285714,-0.00024109297048036105,-0.00025497768602100734,29885.955078125
2022-06-04 22:30:00+00:00,47,25,0.2786086206896552,-0.00025497768602100734,-0.0003236904609120739,29873.978515625
2022-06-04 22:31:00+00:00,11,3,0.3125846153846154,-0.0003236904609120739,0.0001521857390647252,29864.30859375
2022-06-04 22:32:00+00:00,44,22,0.28560188679245285,0.0001521857390647252,-0.00016046711493267196,29868.853515625
2022-06-04 22:33:00+00:00,20,10,0.234125,-0.00016046711493267196,-9.156072382499048e-07,29864.060546875
2022-06-04 22:34:00+00:00,21,14,0.2270551724137931,-9.156072382499048e-07,-2.001257653094779e-05,29864.033203125
2022-06-04 22:35:00+00:00,35,22,0.21792708333333333,-2.001257653094779e-05,-0.00019287016110247635,29863.435546875
2022-06-04 22:36:00+00:00,19,9,0.28995217391304345,-0.00019287016110247635,-0.0002321560685361046,29857.67578125
2022-06-04 22:37:00+00:00,38,19,0.3217729166666667,-0.0002321560685361046,-5.882916866661869e-05,29850.744140625
2022-06-04 22:39:00+00:00,73,35,0.3268114942528736,-5.882916866661869e-05,-7.465859410793474e-05,29844.9921875
2022-06-04 22:41:00+00:00,57,32,0.2357108108108108,-7.465859410793474e-05,-0.00020879032140286302,29821.03125
2022-06-04 22:43:00+00:00,52,33,0.3283169230769231,-0.00020879032140286302,-4.2579062276670854e-05,29815.857421875
2022-06-04 22:44:00+00:00,3,0,0.7623000000000001,-4.2579062276670854e-05,-3.092026639384127e-05,29814.587890625
2022-06-04 22:45:00+00:00,43,28,0.2917875,-3.092026639384127e-05,-8.41162069329382e-05,29813.666015625
2022-06-04 22:46:00+00:00,18,14,0.23402692307692308,-8.41162069329382e-05,0.00019523939527421597,29811.158203125
2022-06-04 22:47:00+00:00,11,9,0.17595882352941175,0.00019523939527421597,1.9716639789280066e-05,29816.978515625
2022-06-04 22:48:00+00:00,44,28,0.2490157894736842,1.9716639789280066e-05,3.4585317458590836e-05,29817.56640625
2022-06-04 22:49:00+00:00,7,3,0.2250125,3.4585317458590836e-05,-7.178825190501392e-05,29818.59765625
2022-06-04 22:50:00+00:00,55,29,0.27934444444444445,-7.178825190501392e-05,6.812322863147813e-06,29816.45703125
2022-06-04 22:52:00+00:00,67,27,0.3931602564102564,6.812322863147813e-06,2.16153760002058e-06,29817.4921875
2022-06-04 22:54:00+00:00,59,33,0.21518311688311687,2.16153760002058e-06,-1.3951534334699645e-05,29818.248046875
2022-06-04 22:56:00+00:00,57,25,0.3844848484848485,-1.3951534334699645e-05,0.00011010249684439977,29818.212890625
2022-06-04 22:58:00+00:00,50,20,0.3395642857142857,0.00011010249684439977,-0.00022122860728213123,29822.798828125
2022-06-04 22:59:00+00:00,21,9,0.30633333333333335,-0.00022122860728213123,5.0242714233261765e-05,29816.201171875
2022-06-04 23:00:00+00:00,7,7,0.12542499999999998,5.0242714233261765e-05,-0.00015255463178520667,29817.69921875
2022-06-04 23:01:00+00:00,46,25,0.2624063492063492,-0.00015255463178520667,-0.0003297228906103955,29813.150390625
2022-06-04 23:02:00+00:00,2,1,-0.026500000000000024,-0.0003297228906103955,4.122076373103134e-05,29803.3203125
2022-06-04 23:03:00+00:00,64,25,0.37535135135135134,4.122076373103134e-05,-2.3598651441858465e-06,29804.548828125
2022-06-04 23:05:00+00:00,64,28,0.2870615384615384,-2.3598651441858465e-06,0.00013844542179275443,29795.064453125
2022-06-04 23:07:00+00:00,67,18,0.391653947368421,0.00013844542179275443,-4.4830311372701104e-05,29799.259765625
2022-06-04 23:09:00+00:00,63,23,0.37073815789473685,-4.4830311372701104e-05,6.319858943903967e-05,29798.53515625
2022-06-04 23:11:00+00:00,52,20,0.3778,6.319858943903967e-05,0.00021659226551906663,29793.884765625
2022-06-04 23:12:00+00:00,13,3,0.4684714285714286,0.00021659226551906663,0.00035686728331851825,29800.337890625
2022-06-04 23:13:00+00:00,30,16,0.3012657894736842,0.00035686728331851825,-0.0001126236944266612,29810.97265625
2022-06-04 23:14:00+00:00,34,12,0.4147825,-0.0001126236944266612,2.64718426414845e-05,29807.615234375
2022-06-04 23:15:00+00:00,9,2,0.45381,2.64718426414845e-05,-0.0001250826977474695,29808.404296875
2022-06-04 23:16:00+00:00,59,27,0.3609513888888889,-0.0001250826977474695,-9.318483349340934e-05,29804.67578125
2022-06-04 23:18:00+00:00,69,27,0.36632625,-9.318483349340934e-05,-0.00022821292436248086,29801.8984375
2022-06-04 23:20:00+00:00,70,21,0.41828271604938266,-0.00022821292436248086,-0.00042219389385689254,29793.357421875
2022-06-04 23:22:00+00:00,70,23,0.3556987341772152,-0.00042219389385689254,-6.538540564959838e-05,29779.716796875
2022-06-04 23:24:00+00:00,45,25,0.24399107142857143,-6.538540564959838e-05,-0.0001980054638751616,29779.40234375
2022-06-04 23:25:00+00:00,7,4,0.19555,-0.0001980054638751616,9.282319280945472e-05,29773.505859375
2022-06-04 23:26:00+00:00,34,23,0.23821224489795917,9.282319280945472e-05,1.2987481510906562e-05,29776.26953125
2022-06-04 23:27:00+00:00,15,10,0.164715,1.2987481510906562e-05,1.4823902532601352e-05,29776.65625
2022-06-04 23:28:00+00:00,18,9,0.23450869565217392,1.4823902532601352e-05,1.9349497444309804e-05,29777.09765625
2022-06-04 23:29:00+00:00,31,28,0.16184565217391306,1.9349497444309804e-05,0.00011347019806917658,29777.673828125
2022-06-04 23:31:00+00:00,61,30,0.26510833333333333,0.00011347019806917658,3.5939082992042515e-05,29781.296875
2022-06-04 23:32:00+00:00,7,1,0.4259875,3.5939082992042515e-05,2.452688684551063e-05,29782.3671875
2022-06-04 23:33:00+00:00,58,22,0.28784647887323944,2.452688684551063e-05,7.816248906089562e-05,29783.09765625
2022-06-04 23:35:00+00:00,69,22,0.36931807228915664,7.816248906089562e-05,4.792938814368597e-05,29788.03515625
2022-06-04 23:37:00+00:00,59,28,0.3355315789473684,4.792938814368597e-05,6.208885800695896e-05,29789.71484375
2022-06-04 23:38:00+00:00,1,1,-0.08360000000000001,6.208885800695896e-05,2.3404800580273388e-05,29791.564453125
2022-06-04 23:39:00+00:00,45,18,0.4568408163265306,2.3404800580273388e-05,-5.2380946761632075e-05,29792.26171875
2022-06-04 23:40:00+00:00,26,14,0.4223903225806452,-5.2380946761632075e-05,7.146210616815196e-06,29790.701171875
2022-06-04 23:41:00+00:00,36,11,0.47262250000000006,7.146210616815196e-06,-2.779790503448787e-05,29790.9140625
2022-06-04 23:42:00+00:00,34,11,0.4072463414634146,-2.779790503448787e-05,2.366821386412532e-05,29790.0859375
2022-06-04 23:43:00+00:00,9,7,0.09913333333333334,2.366821386412532e-05,-8.844228485305194e-05,29790.791015625
2022-06-04 23:44:00+00:00,56,23,0.29158955223880595,-8.844228485305194e-05,-0.000150479192629005,29788.15625
2022-06-04 23:46:00+00:00,61,26,0.31033684210526313,-0.000150479192629005,-7.606852173747125e-05,29783.169921875
2022-06-04 23:48:00+00:00,59,33,0.23848902439024391,-7.606852173747125e-05,0.000518111132083332,29781.736328125
2022-06-04 23:50:00+00:00,70,28,0.32447411764705886,0.000518111132083332,0.00048316338493337163,29796.08203125
2022-06-04 23:52:00+00:00,66,16,0.48334492753623187,0.00048316338493337163,3.184154181190557e-05,29810.703125
2022-06-04 23:53:00+00:00,15,5,0.3443777777777778,3.184154181190557e-05,4.63194511688414e-05,29811.65234375
2022-06-04 23:54:00+00:00,39,22,0.2607,4.63194511688414e-05,0.000189462020235176,29813.033203125
2022-06-04 23:55:00+00:00,25,14,0.28391142857142854,0.000189462020235176,3.9365527260581956e-05,29818.681640625
2022-06-04 23:56:00+00:00,17,8,0.21783809523809525,3.9365527260581956e-05,0.00015725941830657675,29819.85546875
2022-06-04 23:57:00+00:00,39,13,0.3241895833333333,0.00015725941830657675,0.00022657077505394696,29824.544921875
2022-06-05 00:01:00+00:00,62,33,0.238432,0.00022657077505394696,-5.701243453637428e-05,29841.876953125
2022-06-05 00:03:00+00:00,59,33,0.21152,-5.701243453637428e-05,-0.00017281805100255454,29836.91015625
2022-06-05 00:05:00+00:00,51,33,0.26215671641791044,-0.00017281805100255454,-3.345654858577518e-05,29831.13671875
2022-06-05 00:06:00+00:00,9,9,0.16358666666666669,-3.345654858577518e-05,-8.158171092564892e-05,29830.138671875
2022-06-05 00:07:00+00:00,37,23,0.2612739130434783,-8.158171092564892e-05,-9.468441311866194e-05,29827.705078125
